cluster,stId,name,entities_found,entities_tot,FDR_wholeproteome,K_network_annotated,N_network,p_network_raw,FDR_network
13,R-HSA-8852135,Protein ubiquitination,1,83,0.2645170454654401,16,1800,0.4146261525902196,0.7337256915934769
13,R-HSA-6781827,Transcription-Coupled Nucleotide Excision Repair (TC-NER),1,83,0.2645170454654401,14,1800,0.3739343709240487,0.7194771391108318
13,R-HSA-3700989,Transcriptional Regulation by TP53,3,487,0.2680030396355286,67,1800,0.37792995988596245,0.7194771391108318
13,R-HSA-383280,Nuclear Receptor transcription pathway,1,86,0.2726605924851848,4,1800,0.12490351269088605,0.7022991746944809
13,R-HSA-69620,Cell Cycle Checkpoints,2,278,0.2740266507516524,70,1800,0.6787069553846612,0.8145198146634801
13,R-HSA-73857,RNA Polymerase II Transcription,8,1678,0.276784563697386,182,1800,0.24070751738053986,0.7022991746944809
13,R-HSA-2995410,Nuclear Envelope (NE) Reassembly,1,88,0.2780402972206959,27,1800,0.5960661247725516,0.7999251711631641
13,R-HSA-5250941,Negative epigenetic regulation of rRNA expression,1,88,0.2780402972206959,20,1800,0.48836494974808825,0.7913627104037292
13,R-HSA-5693607,Processing of DNA double-strand break ends,1,89,0.2807154574816551,21,1800,0.5053236396159886,0.7913627104037292
13,R-HSA-2151201,Transcriptional activation of mitochondrial biogenesis,1,89,0.2807154574816551,15,1800,0.394616270204833,0.7194771391108318
13,R-HSA-1169410,Antimicrobial mechanism of IFN-stimulated genes,2,284,0.2822440077464897,68,1800,0.6629269615935758,0.8145198146634801
13,R-HSA-9707564,Cytoprotection by HMOX1,1,91,0.286036569010213,13,1800,0.3525582875238858,0.7194771391108318
13,R-HSA-1500620,Meiosis,1,93,0.2913189674038584,20,1800,0.48836494974808825,0.7913627104037292
13,R-HSA-141424,Amplification of signal from the kinetochores,1,94,0.2939457357867148,24,1800,0.5529526679910309,0.7960731761420825
13,R-HSA-141444,Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,1,94,0.2939457357867148,24,1800,0.5529526679910309,0.7960731761420825
13,R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation,1,96,0.2991705830816084,15,1800,0.394616270204833,0.7194771391108318
13,R-HSA-438064,Post NMDA receptor activation events,1,96,0.2991705830816084,30,1800,0.6350854310385783,0.8145198146634801
13,R-HSA-390466,Chaperonin-mediated protein folding,1,96,0.2991705830816084,24,1800,0.5529526679910309,0.7960731761420825
13,R-HSA-9663891,Selective autophagy,1,97,0.3017687304929668,30,1800,0.6350854310385783,0.8145198146634801
13,R-HSA-156902,Peptide chain elongation,1,97,0.3017687304929668,34,1800,0.6813988477240194,0.8145198146634801
13,R-HSA-380320,Recruitment of NuMA to mitotic centrosomes,1,97,0.3017687304929668,27,1800,0.5960661247725516,0.7999251711631641
13,R-HSA-421270,Cell-cell junction organization,2,300,0.3041203454669194,61,1800,0.6029405146651172,0.8028262362086407
13,R-HSA-73884,Base Excision Repair,1,99,0.306936643188067,18,1800,0.4527150778742603,0.7708969014745659
13,R-HSA-8986944,Transcriptional Regulation by MECP2,1,100,0.3095064762498738,14,1800,0.3739343709240487,0.7194771391108318
13,R-HSA-9954714,PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA,1,100,0.3095064762498738,33,1800,0.6703933044076945,0.8145198146634801
13,R-HSA-975956,Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),1,101,0.3120669387743261,35,1800,0.6920429405803517,0.8164297436258396
13,R-HSA-9979719,Processing of antigen in germinal center B cells,1,102,0.3146180643527364,19,1800,0.47083506126675106,0.7832786042271757
13,R-HSA-391251,Protein folding,1,102,0.3146180643527364,25,1800,0.567803902556644,0.7960731761420825
13,R-HSA-156842,Eukaryotic Translation Elongation,1,102,0.3146180643527364,39,1800,0.7312327759763813,0.832728807973103
13,R-HSA-9954716,ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA,1,105,0.3222157535520291,33,1800,0.6703933044076945,0.8145198146634801
13,R-HSA-1257604,PIP3 activates AKT signaling,2,315,0.3245350673531415,52,1800,0.5148829004317849,0.7913627104037292
13,R-HSA-72764,Eukaryotic Translation Termination,1,106,0.3247298648985136,33,1800,0.6703933044076945,0.8145198146634801
13,R-HSA-72689,Formation of a pool of free 40S subunits,1,106,0.3247298648985136,39,1800,0.7312327759763813,0.832728807973103
13,R-HSA-9954709,Ribosome Quality Control (RQC) complex extracts and degrades nascent peptide,1,106,0.3247298648985136,35,1800,0.6920429405803517,0.8164297436258396
13,R-HSA-6807878,COPI-mediated anterograde transport,1,107,0.3272348054884387,27,1800,0.5960661247725516,0.7999251711631641
13,R-HSA-6811434,COPI-dependent Golgi-to-ER retrograde traffic,1,107,0.3272348054884387,26,1800,0.5821698573449025,0.7960731761420825
13,R-HSA-381340,Transcriptional regulation of white adipocyte differentiation,1,107,0.3272348054884387,8,1800,0.23443769987674304,0.7022991746944809
13,R-HSA-170834,Signaling by TGF-beta Receptor Complex,1,108,0.3297306082091426,26,1800,0.5821698573449025,0.7960731761420825
13,R-HSA-195721,Signaling by WNT,2,320,0.3313107929207763,46,1800,0.4496861219681501,0.7708969014745659
13,R-HSA-69618,Mitotic Spindle Checkpoint,1,111,0.3371635162929635,26,1800,0.5821698573449025,0.7960731761420825
13,R-HSA-2262752,Cellular responses to stress,5,1039,0.3380274504211911,201,1800,0.8069735288773376,0.8666336447542757
13,R-HSA-2408557,Selenocysteine synthesis,1,112,0.3396230940978818,33,1800,0.6703933044076945,0.8145198146634801
13,R-HSA-446728,Cell junction organization,2,327,0.3407671390271174,71,1800,0.6863744864041776,0.8164297436258396
13,R-HSA-442755,Activation of NMDA receptors and postsynaptic events,1,113,0.3420736967395842,31,1800,0.647249250003959,0.8145198146634801
13,R-HSA-3371453,Regulation of HSF1-mediated heat shock response,1,113,0.3420736967395842,28,1800,0.6095078047716603,0.803037655191859
13,R-HSA-5693606,DNA Double Strand Break Response,1,114,0.3445153564159211,32,1800,0.6590142552327698,0.8145198146634801
13,R-HSA-192823,Viral mRNA Translation,1,114,0.3445153564159211,33,1800,0.6703933044076945,0.8145198146634801
13,R-HSA-9633012,Response of EIF2AK4 (GCN2) to amino acid deficiency,1,115,0.346948105211237,36,1800,0.702337255881065,0.8205299332461633
13,R-HSA-9918487,Dengue Virus Genome Translation and Replication,1,116,0.3493719750967287,29,1800,0.6225095200755386,0.8112849702067488
13,R-HSA-5619507,Activation of HOX genes during differentiation,1,116,0.3493719750967287,14,1800,0.3739343709240487,0.7194771391108318
13,R-HSA-5617472,Activation of anterior HOX genes in hindbrain development during early embryogenesis,1,116,0.3493719750967287,14,1800,0.3739343709240487,0.7194771391108318
13,R-HSA-1799339,SRP-dependent cotranslational protein targeting to membrane,1,117,0.3517869979308683,37,1800,0.7122930959621404,0.8273448472976889
13,R-HSA-2672351,Stimuli-sensing channels,1,120,0.3589793010269771,8,1800,0.23443769987674304,0.7022991746944809
13,R-HSA-156827,L13a-mediated translational silencing of Ceruloplasmin expression,1,120,0.3589793010269771,46,1800,0.7883600142535109,0.8666336447542757
13,R-HSA-72706,GTP hydrolysis and joining of the 60S ribosomal subunit,1,120,0.3589793010269771,47,1800,0.7954790331583245,0.8666336447542757
13,R-HSA-72737,Cap-dependent Translation Initiation,1,130,0.3823915059214413,49,1800,0.8090181115850164,0.8666336447542757
13,R-HSA-373760,L1CAM interactions,1,130,0.3823915059214413,34,1800,0.6813988477240194,0.8145198146634801
13,R-HSA-72613,Eukaryotic Translation Initiation,1,130,0.3823915059214413,49,1800,0.8090181115850164,0.8666336447542757
13,R-HSA-1592230,Mitochondrial biogenesis,1,131,0.3846859529637777,25,1800,0.567803902556644,0.7960731761420825
13,R-HSA-9006925,Intracellular signaling by second messengers,2,363,0.3887036801193479,63,1800,0.6208411172891821,0.8112849702067488
13,R-HSA-1500931,Cell-Cell communication,2,365,0.3913264407775357,81,1800,0.7551949326872167,0.846468147565104
13,R-HSA-3371556,Cellular response to heat stress,1,135,0.3937802172663692,40,1800,0.7402374700237371,0.8376761446689489
13,R-HSA-9694516,SARS-CoV-2 Infection,2,367,0.3939444256955213,61,1800,0.6029405146651172,0.8028262362086407
13,R-HSA-2132295,MHC class II antigen presentation,1,137,0.3982776539971716,24,1800,0.5529526679910309,0.7960731761420825
13,R-HSA-9816359,Maternal to zygotic transition (MZT),1,137,0.3982776539971716,21,1800,0.5053236396159886,0.7913627104037292
13,R-HSA-9818564,Epigenetic regulation of gene expression by MLL3 and MLL4 complexes,1,139,0.4027422770797472,16,1800,0.4146261525902196,0.7337256915934769
13,R-HSA-9841922,MLL4 and MLL3 complexes regulate expression of PPARG target genes in adipogenesis and hepatic steatosis,1,139,0.4027422770797472,16,1800,0.4146261525902196,0.7337256915934769
13,R-HSA-9851695,Epigenetic regulation of adipogenesis genes by MLL3 and MLL4 complexes,1,139,0.4027422770797472,16,1800,0.4146261525902196,0.7337256915934769
13,R-HSA-69481,G2/M Checkpoints,1,142,0.4093782005577573,40,1800,0.7402374700237371,0.8376761446689489
13,R-HSA-187037,Signaling by NTRK1 (TRKA),1,143,0.4115740221696504,24,1800,0.5529526679910309,0.7960731761420825
13,R-HSA-1474165,Reproduction,1,146,0.4181134337763124,21,1800,0.5053236396159886,0.7913627104037292
13,R-HSA-1852241,Organelle biogenesis and maintenance,2,387,0.4198464462973562,58,1800,0.5749437183609569,0.7960731761420825
13,R-HSA-8856688,Golgi-to-ER retrograde transport,1,148,0.4224332844407578,31,1800,0.647249250003959,0.8145198146634801
13,R-HSA-9909396,Circadian clock,1,148,0.4224332844407578,22,1800,0.5217294323437328,0.7913627104037292
13,R-HSA-597592,Post-translational protein modification,7,1676,0.4253831287586849,205,1800,0.5160946208125573,0.7913627104037292
13,R-HSA-8953897,Cellular responses to stimuli,5,1166,0.4326718481399783,220,1800,0.8666555848105009,0.893893331761688
13,R-HSA-8980692,RHOA GTPase cycle,1,154,0.4352045039139216,36,1800,0.702337255881065,0.8205299332461633
13,R-HSA-9948299,Ribosome-associated quality control,1,155,0.4373058706464223,45,1800,0.7809975383342638,0.8666336447542757
13,R-HSA-68886,M Phase,2,403,0.4401756790304199,110,1800,0.8868397464244295,0.9121058360661513
13,R-HSA-1632852,Macroautophagy,1,158,0.4435639505208171,34,1800,0.6813988477240194,0.8145198146634801
13,R-HSA-9705671,SARS-CoV-2 activates/modulates innate and adaptive immune responses,1,159,0.4456347288973432,27,1800,0.5960661247725516,0.7999251711631641
13,R-HSA-199977,ER to Golgi Anterograde Transport,1,165,0.4579012029206317,38,1800,0.721921404151723,0.8273448472976889
13,R-HSA-166520,Signaling by NTRKs,1,166,0.4599195014650923,26,1800,0.5821698573449025,0.7960731761420825
13,R-HSA-9010553,Regulation of expression of SLITs and ROBOs,1,170,0.4679190653011944,50,1800,0.8154532523140194,0.8683735223756962
13,R-HSA-1989781,PPARA activates gene expression,1,173,0.473842165826426,10,1800,0.284032353200538,0.7022991746944809
13,R-HSA-168273,Influenza Viral RNA Transcription and Replication,1,173,0.473842165826426,48,1800,0.8023625112208793,0.8666336447542757
13,R-HSA-9612973,Autophagy,1,174,0.4758020871977891,38,1800,0.721921404151723,0.8273448472976889
13,R-HSA-400206,Regulation of lipid metabolism by PPARalpha,1,175,0.4777548291552942,10,1800,0.284032353200538,0.7022991746944809
13,R-HSA-9711097,Cellular response to starvation,1,176,0.4797004175538103,41,1800,0.7489454184718052,0.8422719503686033
13,R-HSA-9006936,Signaling by TGFB family members,1,178,0.4835702366361089,32,1800,0.6590142552327698,0.8145198146634801
13,R-HSA-1280218,Adaptive Immune System,5,1237,0.4848008687983579,166,1800,0.648039376809326,0.8145198146634801
13,R-HSA-109581,Apoptosis,1,180,0.4874117494591226,53,1800,0.8335065812103871,0.8760961767944893
13,R-HSA-2408522,Selenoamino acid metabolism,1,182,0.4912251595883442,36,1800,0.702337255881065,0.8205299332461633
13,R-HSA-9764265,Regulation of CDH1 Expression and Function,1,192,0.5098776944554744,52,1800,0.8276906476943497,0.8760961767944893
13,R-HSA-9764274,Regulation of Expression and Function of Type I Classical Cadherins,1,192,0.5098776944554744,52,1800,0.8276906476943497,0.8760961767944893
13,R-HSA-168255,Influenza Infection,1,200,0.5243141134402728,59,1800,0.8645610180313419,0.893893331761688
13,R-HSA-212436,Generic Transcription Pathway,6,1574,0.530419315435287,158,1800,0.4170144994409424,0.7343523624301473
13,R-HSA-69275,G2/M Transition,1,205,0.5331236729756681,47,1800,0.7954790331583245,0.8666336447542757
13,R-HSA-453274,Mitotic G2-G2/M phases,1,207,0.536602400025817,47,1800,0.7954790331583245,0.8666336447542757
13,R-HSA-983712,Ion channel transport,1,207,0.536602400025817,14,1800,0.3739343709240487,0.7194771391108318
13,R-HSA-9975921,Assembly of the 9+0 primary cilium,1,209,0.540055635681931,32,1800,0.6590142552327698,0.8145198146634801
13,R-HSA-6811442,Intra-Golgi and retrograde Golgi-to-ER traffic,1,219,0.5569458255615545,38,1800,0.721921404151723,0.8273448472976889
13,R-HSA-428157,Sphingolipid metabolism,1,220,0.5586009150303429,8,1800,0.23443769987674304,0.7022991746944809
13,R-HSA-948021,Transport to the Golgi and subsequent modification,1,220,0.5586009150303429,38,1800,0.721921404151723,0.8273448472976889
13,R-HSA-376176,Signaling by ROBO receptors,1,222,0.5618928754921255,68,1800,0.9007632313942395,0.9237941094696605
13,R-HSA-913531,Interferon Signaling,2,507,0.5621878617815534,89,1800,0.8006860870515837,0.8666336447542757
13,R-HSA-5357801,Programmed Cell Death,1,225,0.5667855982103993,59,1800,0.8645610180313419,0.893893331761688
13,R-HSA-112314,Neurotransmitter receptors and postsynaptic signal transmission,1,232,0.5779939622025173,32,1800,0.6590142552327698,0.8145198146634801
13,R-HSA-162582,Signal Transduction,11,3056,0.5892292478971141,414,1800,0.8326021881655675,0.8760961767944893
13,R-HSA-109582,Hemostasis,3,821,0.589697529644407,111,1800,0.7177125635902444,0.8273448472976889
13,R-HSA-5617833,Cilium Assembly,1,256,0.6143003482003366,33,1800,0.6703933044076945,0.8145198146634801
13,R-HSA-422475,Axon guidance,2,566,0.6227259313977769,137,1800,0.9478171183045027,0.9665592647116539
13,R-HSA-9675108,Nervous system development,2,603,0.6573660122292226,144,1800,0.9576124776255099,0.9737974772473496
13,R-HSA-9711123,Cellular response to chemical stress,1,288,0.6579690550462062,44,1800,0.7733834279993915,0.8617019058882109
13,R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation,1,302,0.6755094419550662,35,1800,0.6920429405803517,0.8164297436258396
13,R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,2,634,0.6844414320622406,102,1800,0.8590221035206728,0.8936800558241004
13,R-HSA-392499,Metabolism of proteins,8,2427,0.6903812113545876,314,1800,0.8348395701310369,0.8760961767944893
13,R-HSA-112315,Transmission across Chemical Synapses,1,343,0.7219457609722817,42,1800,0.757366237295093,0.846468147565104
13,R-HSA-983169,Class I MHC mediated antigen processing & presentation,1,403,0.7783527571018808,50,1800,0.8154532523140194,0.8683735223756962
13,R-HSA-1266738,Developmental Biology,6,2061,0.7888308189267278,252,1800,0.8556714649811032,0.8927670487230587
13,R-HSA-425407,SLC-mediated transmembrane transport,1,416,0.7890018516624725,21,1800,0.5053236396159886,0.7913627104037292
13,R-HSA-446203,Asparagine N-linked glycosylation,1,438,0.8058886912792557,49,1800,0.8090181115850164,0.8666336447542757
13,R-HSA-72766,Translation,1,448,0.8131182088722029,81,1800,0.9368600595020912,0.9580920155248015
13,R-HSA-112316,Neuronal System,1,489,0.840090608094043,48,1800,0.8023625112208793,0.8666336447542757
13,R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,1,536,0.8663226884068259,118,1800,0.982898742031745,0.9885154455121558
13,R-HSA-382551,Transport of small molecules,2,999,0.8904412123846146,79,1800,0.74253841078688,0.8376761446689489
13,R-HSA-71291,Metabolism of amino acids and derivatives,1,661,0.9172131243213756,55,1800,0.8445654888082554,0.8837337433616819
13,R-HSA-199991,Membrane Trafficking,1,669,0.9197238413910528,122,1800,0.9851768066119243,0.9885154455121558
13,R-HSA-1280215,Cytokine Signaling in Immune system,2,1193,0.9406838062211113,154,1800,0.9686500869183152,0.9795033091807054
13,R-HSA-5653656,Vesicle-mediated transport,1,833,0.9574522046475312,141,1800,0.9925189991189819,0.9925189991189819
13,R-HSA-168256,Immune System,6,3033,0.9778548847049312,356,1800,0.9857771755799891,0.9885154455121558
13,R-HSA-556833,Metabolism of lipids,2,1502,0.9788732024805858,59,1800,0.5844284593665175,0.7961459389860862
13,R-HSA-1430728,Metabolism,3,3781,0.9999771410818752,198,1800,0.9665349974448547,0.9795033091807054
25,R-HSA-72163,mRNA Splicing - Major Pathway,6,213,0.0102483165276388,84,1800,0.049900793450554135,0.5309130019287983
25,R-HSA-9770562,mRNA Polyadenylation,5,139,0.0102483165276388,61,1800,0.043716971140743084,0.5309130019287983
25,R-HSA-72172,mRNA Splicing,6,224,0.0102483165276388,84,1800,0.049900793450554135,0.5309130019287983
25,R-HSA-166208,mTORC1-mediated signalling,3,28,0.0102483165276388,11,1800,0.004360395448505262,0.5309130019287983
25,R-HSA-429914,Deadenylation-dependent mRNA decay,4,67,0.0102483165276388,12,1800,0.00039664278374391043,0.12057940625814877
25,R-HSA-8953854,Metabolism of RNA,11,863,0.0128547349943306,234,1800,0.12236269490086896,0.6136136920667228
25,R-HSA-72187,mRNA 3'-end processing,5,164,0.0146572577760299,68,1800,0.0646177008926498,0.5309130019287983
25,R-HSA-428890,Role of ABL in ROBO-SLIT signaling,2,10,0.0246837865745047,6,1800,0.014085247110318316,0.5309130019287983
25,R-HSA-72203,Processing of Capped Intron-Containing Pre-mRNA,6,317,0.0348353657688857,114,1800,0.15658233053469636,0.6136136920667228
25,R-HSA-165159,MTOR signalling,3,64,0.0522059513249051,18,1800,0.018368069005990095,0.5309130019287983
25,R-HSA-4839726,Chromatin organization,6,389,0.0631103604177085,87,1800,0.05755776687516664,0.5309130019287983
25,R-HSA-3247509,Chromatin modifying enzymes,5,254,0.0631103604177085,52,1800,0.023792285843309436,0.5309130019287983
25,R-HSA-5250913,Positive epigenetic regulation of rRNA expression,3,79,0.0631103604177085,25,1800,0.044164604087876334,0.5309130019287983
25,R-HSA-9918481,Dengue Virus-Host Interactions,5,273,0.0631103604177085,98,1800,0.20498913899809154,0.6497852327913751
25,R-HSA-430039,mRNA decay by 5' to 3' exoribonuclease,2,21,0.0631103604177085,4,1800,0.005874162353047604,0.5309130019287983
25,R-HSA-1640170,Cell Cycle,8,729,0.0847166893408086,165,1800,0.15531912255400662,0.6136136920667228
25,R-HSA-2565942,Regulation of PLK1 Activity at G2/M Transition,3,92,0.0847166893408086,22,1800,0.0316496545410395,0.5309130019287983
25,R-HSA-429947,Deadenylation of mRNA,2,30,0.0924334333842529,7,1800,0.01931360089239492,0.5309130019287983
25,R-HSA-9673013,Diseases of Telomere Maintenance,1,2,0.0940580836167778,2,1800,0.0634235068865419,0.5309130019287983
25,R-HSA-9006821,Alternative Lengthening of Telomeres (ALT),1,2,0.0940580836167778,2,1800,0.0634235068865419,0.5309130019287983
25,R-HSA-9670621,Defective Inhibition of DNA Recombination at Telomere,1,2,0.0940580836167778,2,1800,0.0634235068865419,0.5309130019287983
25,R-HSA-9670613,Defective Inhibition of DNA Recombination at Telomere Due to DAXX Mutations,1,2,0.0940580836167778,2,1800,0.0634235068865419,0.5309130019287983
25,R-HSA-9670615,Defective Inhibition of DNA Recombination at Telomere Due to ATRX Mutations,1,2,0.0940580836167778,2,1800,0.0634235068865419,0.5309130019287983
25,R-HSA-5656169,Termination of translesion DNA synthesis,2,35,0.0951000287189453,5,1800,0.009587900214918708,0.5309130019287983
25,R-HSA-9636667,Manipulation of host energy metabolism,1,3,0.1300023943575659,2,1800,0.0634235068865419,0.5309130019287983
25,R-HSA-110313,Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template,2,48,0.1335116120068347,6,1800,0.014085247110318316,0.5309130019287983
25,R-HSA-3214841,PKMTs methylate histone lysines,2,48,0.1335116120068347,10,1800,0.03889523400658023,0.5309130019287983
25,R-HSA-73886,Chromosome Maintenance,3,135,0.1335116120068347,25,1800,0.044164604087876334,0.5309130019287983
25,R-HSA-1251985,Nuclear signaling by ERBB4,2,47,0.1335116120068347,6,1800,0.014085247110318316,0.5309130019287983
25,R-HSA-73762,RNA Polymerase I Transcription Initiation,2,50,0.1442017429697539,11,1800,0.04656964257504132,0.5309130019287983
25,R-HSA-73893,DNA Damage Bypass,2,57,0.1659623954239503,8,1800,0.02522283621831697,0.5309130019287983
25,R-HSA-9839923,Dengue Virus Infection,5,411,0.1659623954239503,129,1800,0.40307826753584375,0.7317454242209029
25,R-HSA-5250924,B-WICH complex positively regulates rRNA expression,2,61,0.1883293258851028,16,1800,0.0917344063749591,0.6136136920667228
25,R-HSA-3371568,Attenuation phase,1,47,0.1989885053204643,9,1800,0.25579825512571785,0.6596059814334035
25,R-HSA-9670095,Inhibition of DNA recombination at telomere,1,47,0.1989885053204643,12,1800,0.3258209623383147,0.7074969467917691
25,R-HSA-380320,Recruitment of NuMA to mitotic centrosomes,2,97,0.1989885053204643,27,1800,0.21527842071504147,0.6596059814334035
25,R-HSA-3371571,HSF1-dependent transactivation,1,59,0.1989885053204643,15,1800,0.38935816021819286,0.7317454242209029
25,R-HSA-72706,GTP hydrolysis and joining of the 60S ribosomal subunit,2,120,0.1989885053204643,47,1800,0.4519638892896295,0.7718761834714704
25,R-HSA-5620912,Anchoring of the basal body to the plasma membrane,2,99,0.1989885053204643,20,1800,0.13396656882916735,0.6136136920667228
25,R-HSA-110314,Recognition of DNA damage by PCNA-containing replication complex,1,30,0.1989885053204643,5,1800,0.1512148770086433,0.6136136920667228
25,R-HSA-927802,Nonsense-Mediated Decay (NMD),2,124,0.1989885053204643,41,1800,0.3836710103581041,0.7317454242209029
25,R-HSA-110312,Translesion synthesis by REV1,1,19,0.1989885053204643,2,1800,0.0634235068865419,0.5309130019287983
25,R-HSA-975957,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),2,124,0.1989885053204643,41,1800,0.3836710103581041,0.7317454242209029
25,R-HSA-69109,Leading Strand Synthesis,1,16,0.1989885053204643,3,1800,0.0936356518256857,0.6136136920667228
25,R-HSA-69091,Polymerase switching,1,16,0.1989885053204643,3,1800,0.0936356518256857,0.6136136920667228
25,R-HSA-110320,Translesion Synthesis by POLH,1,24,0.1989885053204643,3,1800,0.0936356518256857,0.6136136920667228
25,R-HSA-9931509,"Expression of BMAL (ARNTL), CLOCK, and NPAS2",1,46,0.1989885053204643,8,1800,0.23090569387848112,0.6596059814334035
25,R-HSA-5696400,Dual Incision in GG-NER,1,41,0.1989885053204643,8,1800,0.23090569387848112,0.6596059814334035
25,R-HSA-141444,Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,2,94,0.1989885053204643,24,1800,0.17964348221690238,0.6136136920667228
25,R-HSA-9673768,Signaling by membrane-tethered fusions of PDGFRA or PDGFRB,1,7,0.1989885053204643,2,1800,0.0634235068865419,0.5309130019287983
25,R-HSA-9022537,Loss of MECP2 binding ability to the NCoR/SMRT complex,1,8,0.1989885053204643,2,1800,0.0634235068865419,0.5309130019287983
25,R-HSA-9820865,Z-decay: degradation of maternal mRNAs by zygotically expressed factors,1,16,0.1989885053204643,6,1800,0.17864080298830837,0.6136136920667228
25,R-HSA-5656121,Translesion synthesis by POLI,1,20,0.1989885053204643,2,1800,0.0634235068865419,0.5309130019287983
25,R-HSA-5655862,Translesion synthesis by POLK,1,21,0.1989885053204643,2,1800,0.0634235068865419,0.5309130019287983
25,R-HSA-5651801,PCNA-Dependent Long Patch Base Excision Repair,1,23,0.1989885053204643,3,1800,0.0936356518256857,0.6136136920667228
25,R-HSA-5696397,Gap-filling DNA repair synthesis and ligation in GG-NER,1,27,0.1989885053204643,6,1800,0.17864080298830837,0.6136136920667228
25,R-HSA-73863,RNA Polymerase I Transcription Termination,1,33,0.1989885053204643,4,1800,0.12288948164989842,0.6136136920667228
25,R-HSA-380284,Loss of proteins required for interphase microtubule organization from the centrosome,2,71,0.1989885053204643,19,1800,0.1230217342106852,0.6136136920667228
25,R-HSA-380259,Loss of Nlp from mitotic centrosomes,2,71,0.1989885053204643,19,1800,0.1230217342106852,0.6136136920667228
25,R-HSA-8854518,AURKA Activation by TPX2,2,74,0.1989885053204643,19,1800,0.1230217342106852,0.6136136920667228
25,R-HSA-380270,Recruitment of mitotic centrosome proteins and complexes,2,81,0.1989885053204643,20,1800,0.13396656882916735,0.6136136920667228
25,R-HSA-380287,Centrosome maturation,2,83,0.1989885053204643,20,1800,0.13396656882916735,0.6136136920667228
25,R-HSA-3371511,HSF1 activation,1,43,0.1989885053204643,6,1800,0.17864080298830837,0.6136136920667228
25,R-HSA-141424,Amplification of signal from the kinetochores,2,94,0.1989885053204643,24,1800,0.17964348221690238,0.6136136920667228
25,R-HSA-110373,Resolution of AP sites via the multiple-nucleotide patch replacement pathway,1,32,0.1989885053204643,6,1800,0.17864080298830837,0.6136136920667228
25,R-HSA-5693571,Nonhomologous End-Joining (NHEJ),1,56,0.1989885053204643,19,1800,0.46499981237764376,0.7718761834714704
25,R-HSA-2500257,Resolution of Sister Chromatid Cohesion,2,135,0.1989885053204643,40,1800,0.3719409397804841,0.7317454242209029
25,R-HSA-5627117,RHO GTPases Activate ROCKs,1,24,0.1989885053204643,10,1800,0.2798985908056219,0.6596059814334035
25,R-HSA-9820841,M-decay: degradation of maternal mRNAs by maternally stored factors,1,48,0.1989885053204643,7,1800,0.20519533667096057,0.6497852327913751
25,R-HSA-69186,Lagging Strand Synthesis,1,26,0.1989885053204643,4,1800,0.12288948164989842,0.6136136920667228
25,R-HSA-450513,"Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA",1,19,0.1989885053204643,3,1800,0.0936356518256857,0.6136136920667228
25,R-HSA-4570464,SUMOylation of RNA binding proteins,1,51,0.1989885053204643,16,1800,0.4091997438077418,0.7317454242209029
25,R-HSA-606279,Deposition of new CENPA-containing nucleosomes at the centromere,1,53,0.1989885053204643,11,1800,0.3032314856286801,0.6879281465008861
25,R-HSA-774815,Nucleosome assembly,1,53,0.1989885053204643,11,1800,0.3032314856286801,0.6879281465008861
25,R-HSA-2467813,Separation of Sister Chromatids,2,182,0.1989885053204643,51,1800,0.4951421748460825,0.774405095471783
25,R-HSA-157579,Telomere Maintenance,2,108,0.1989885053204643,20,1800,0.13396656882916735,0.6136136920667228
25,R-HSA-9005895,Pervasive developmental disorders,1,16,0.1989885053204643,5,1800,0.1512148770086433,0.6136136920667228
25,R-HSA-9697154,Disorders of Nervous System Development,1,16,0.1989885053204643,5,1800,0.1512148770086433,0.6136136920667228
25,R-HSA-9005891,Loss of function of MECP2 in Rett syndrome,1,16,0.1989885053204643,5,1800,0.1512148770086433,0.6136136920667228
25,R-HSA-450604,KSRP (KHSRP) binds and destabilizes mRNA,1,20,0.1989885053204643,5,1800,0.1512148770086433,0.6136136920667228
25,R-HSA-5627123,RHO GTPases activate PAKs,1,27,0.1989885053204643,12,1800,0.3258209623383147,0.7074969467917691
25,R-HSA-69190,DNA strand elongation,1,38,0.1989885053204643,9,1800,0.25579825512571785,0.6596059814334035
25,R-HSA-9648025,EML4 and NUDC in mitotic spindle formation,2,121,0.1989885053204643,35,1800,0.3122094186190403,0.7030493574828759
25,R-HSA-73894,DNA Repair,4,414,0.1989885053204643,80,1800,0.2553043283186338,0.6596059814334035
25,R-HSA-450385,Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA,1,19,0.1989885053204643,4,1800,0.12288948164989842,0.6136136920667228
